line_id,order_id,order_date,month,customer_id,region,segment,channel,product,category,quantity,discount_pct,returned,gross_sales_cents,discount_cents,cogs_cents,net_revenue_cents,profit_cents
2561,1289,2024-11-01,2024-11,177,Central,Consumer,Online,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2562,1289,2024-11-01,2024-11,177,Central,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
2563,1290,2024-07-04,2024-07,86,West,Business,Online,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
2564,1290,2024-07-04,2024-07,86,West,Business,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2565,1291,2025-05-06,2025-05,144,East,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2566,1291,2025-05-06,2025-05,144,East,Consumer,Store,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
2567,1291,2025-05-06,2025-05,144,East,Consumer,Store,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
2568,1292,2025-08-04,2025-08,41,South,Consumer,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2569,1293,2025-01-16,2025-01,20,South,Consumer,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2570,1293,2025-01-16,2025-01,20,South,Consumer,Store,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
2571,1294,2024-07-28,2024-07,31,West,Consumer,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2572,1294,2024-07-28,2024-07,31,West,Consumer,Online,Desk,Furniture,4,10,0,112000,11200,76000,100800,24800
2573,1295,2025-12-20,2025-12,145,South,Business,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2574,1296,2025-11-25,2025-11,97,South,Consumer,Online,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
2575,1297,2024-01-14,2024-01,148,Central,Consumer,Online,Desk,Furniture,4,5,0,112000,5600,76000,106400,30400
2576,1297,2024-01-14,2024-01,148,Central,Consumer,Online,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
2577,1297,2024-01-14,2024-01,148,Central,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2578,1298,2024-01-02,2024-01,167,South,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2579,1298,2024-01-02,2024-01,167,South,Consumer,Online,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
2580,1298,2024-01-02,2024-01,167,South,Consumer,Online,Storage box,Office Supplies,4,15,0,10400,1560,4800,8840,4040
2581,1299,2025-11-05,2025-11,96,South,Consumer,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2582,1299,2025-11-05,2025-11,96,South,Consumer,Online,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
2583,1300,2024-10-26,2024-10,38,East,Consumer,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2584,1300,2024-10-26,2024-10,38,East,Consumer,Store,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
2585,1300,2024-10-26,2024-10,38,East,Consumer,Store,Monitor,Technology,4,10,0,96000,9600,64000,86400,22400
2586,1301,2025-11-27,2025-11,43,West,Business,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
2587,1301,2025-11-27,2025-11,43,West,Business,Online,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
2588,1302,2024-07-29,2024-07,178,Central,Consumer,Store,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
2589,1303,2025-06-16,2025-06,27,South,Business,Online,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
2590,1303,2025-06-16,2025-06,27,South,Business,Online,Chair,Furniture,3,15,0,51000,7650,33000,43350,10350
2591,1304,2025-02-08,2025-02,134,Central,Consumer,Store,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
2592,1305,2024-04-18,2024-04,58,West,Consumer,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2593,1306,2025-05-31,2025-05,28,West,Business,Store,Desk,Furniture,3,5,0,84000,4200,57000,79800,22800
2594,1307,2024-11-06,2024-11,54,Central,Consumer,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2595,1308,2024-07-31,2024-07,48,East,Consumer,Online,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
2596,1309,2025-01-01,2025-01,170,West,Consumer,Store,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
2597,1310,2025-01-18,2025-01,54,Central,Consumer,Store,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2598,1310,2025-01-18,2025-01,54,Central,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2599,1311,2024-12-25,2024-12,8,East,Consumer,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
2600,1311,2024-12-25,2024-12,8,East,Consumer,Store,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
2601,1311,2024-12-25,2024-12,8,East,Consumer,Store,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2602,1312,2024-03-29,2024-03,122,South,Business,Store,Desk,Furniture,1,35,0,28000,9800,19000,18200,-800
2603,1312,2024-03-29,2024-03,122,South,Business,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2604,1312,2024-03-29,2024-03,122,South,Business,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2605,1313,2025-07-19,2025-07,199,South,Consumer,Store,Notebook pack,Office Supplies,4,0,1,7200,0,0,0,0
2606,1314,2024-05-11,2024-05,152,East,Business,Online,Keyboard,Technology,4,5,0,26000,1300,12800,24700,11900
2607,1314,2024-05-11,2024-05,152,East,Business,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2608,1314,2024-05-11,2024-05,152,East,Business,Online,Chair,Furniture,1,35,0,17000,5950,11000,11050,50
2609,1315,2025-04-07,2025-04,76,West,Consumer,Online,Monitor,Technology,5,5,0,120000,6000,80000,114000,34000
2610,1316,2025-12-04,2025-12,40,South,Business,Online,Keyboard,Technology,4,0,1,26000,0,0,0,0
2611,1317,2025-10-31,2025-10,46,West,Business,Store,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2612,1318,2025-11-30,2025-11,150,East,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2613,1319,2024-05-22,2024-05,34,West,Business,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2614,1319,2024-05-22,2024-05,34,West,Business,Online,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
2615,1320,2025-04-30,2025-04,9,South,Consumer,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
2616,1320,2025-04-30,2025-04,9,South,Consumer,Store,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
2617,1321,2024-09-06,2024-09,36,East,Business,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2618,1322,2025-04-01,2025-04,169,Central,Business,Store,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
2619,1322,2025-04-01,2025-04,169,Central,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2620,1322,2025-04-01,2025-04,169,Central,Business,Store,Desk,Furniture,2,10,0,56000,5600,38000,50400,12400
2621,1323,2025-12-19,2025-12,101,East,Consumer,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2622,1323,2025-12-19,2025-12,101,East,Consumer,Online,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2623,1324,2024-11-06,2024-11,36,East,Business,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2624,1325,2025-05-04,2025-05,123,Central,Consumer,Online,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2625,1326,2024-05-10,2024-05,131,Central,Consumer,Online,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2626,1327,2024-09-09,2024-09,161,West,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
2627,1327,2024-09-09,2024-09,161,West,Business,Store,Chair,Furniture,1,15,0,17000,2550,11000,14450,3450
2628,1327,2024-09-09,2024-09,161,West,Business,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2629,1328,2025-01-17,2025-01,101,East,Consumer,Store,Chair,Furniture,5,25,0,85000,21250,55000,63750,8750
2630,1328,2025-01-17,2025-01,101,East,Consumer,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2631,1328,2025-01-17,2025-01,101,East,Consumer,Store,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
2632,1329,2025-03-19,2025-03,154,West,Consumer,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2633,1329,2025-03-19,2025-03,154,West,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
2634,1330,2024-10-14,2024-10,119,West,Business,Store,Notebook pack,Office Supplies,3,5,0,5400,270,2100,5130,3030
2635,1330,2024-10-14,2024-10,119,West,Business,Store,Storage box,Office Supplies,4,15,0,10400,1560,4800,8840,4040
2636,1331,2025-12-05,2025-12,151,East,Consumer,Online,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
2637,1331,2025-12-05,2025-12,151,East,Consumer,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
2638,1332,2024-10-01,2024-10,70,West,Business,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2639,1332,2024-10-01,2024-10,70,West,Business,Store,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
2640,1332,2024-10-01,2024-10,70,West,Business,Store,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
2641,1333,2024-10-12,2024-10,68,East,Consumer,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2642,1333,2024-10-12,2024-10,68,East,Consumer,Store,Chair,Furniture,3,15,0,51000,7650,33000,43350,10350
2643,1333,2024-10-12,2024-10,68,East,Consumer,Store,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2644,1334,2024-04-30,2024-04,186,South,Consumer,Store,Chair,Furniture,2,35,0,34000,11900,22000,22100,100
2645,1334,2024-04-30,2024-04,186,South,Consumer,Store,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
2646,1334,2024-04-30,2024-04,186,South,Consumer,Store,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
2647,1335,2024-05-29,2024-05,66,West,Consumer,Online,Desk,Furniture,5,25,1,140000,35000,0,0,0
2648,1335,2024-05-29,2024-05,66,West,Consumer,Online,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
2649,1336,2025-04-10,2025-04,141,West,Business,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2650,1336,2025-04-10,2025-04,141,West,Business,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
2651,1336,2025-04-10,2025-04,141,West,Business,Store,Chair,Furniture,4,25,0,68000,17000,44000,51000,7000
2652,1337,2024-05-23,2024-05,47,East,Consumer,Online,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
2653,1337,2024-05-23,2024-05,47,East,Consumer,Online,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
2654,1338,2024-04-08,2024-04,191,Central,Consumer,Store,Desk,Furniture,5,0,1,140000,0,0,0,0
2655,1339,2024-12-11,2024-12,160,West,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2656,1339,2024-12-11,2024-12,160,West,Consumer,Store,Chair,Furniture,5,10,0,85000,8500,55000,76500,21500
2657,1340,2024-12-28,2024-12,61,West,Consumer,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
2658,1341,2024-06-24,2024-06,99,West,Consumer,Online,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
2659,1341,2024-06-24,2024-06,99,West,Consumer,Online,Desk,Furniture,3,35,0,84000,29400,57000,54600,-2400
2660,1341,2024-06-24,2024-06,99,West,Consumer,Online,Chair,Furniture,2,25,0,34000,8500,22000,25500,3500
2661,1342,2025-04-15,2025-04,157,West,Consumer,Online,Chair,Furniture,3,0,1,51000,0,0,0,0
2662,1343,2025-11-18,2025-11,79,East,Consumer,Store,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2663,1343,2025-11-18,2025-11,79,East,Consumer,Store,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2664,1343,2025-11-18,2025-11,79,East,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2665,1344,2025-01-28,2025-01,158,East,Business,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
2666,1345,2025-05-18,2025-05,112,Central,Consumer,Store,Desk,Furniture,5,25,0,140000,35000,95000,105000,10000
2667,1345,2025-05-18,2025-05,112,Central,Consumer,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2668,1346,2025-12-21,2025-12,20,South,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2669,1347,2025-02-18,2025-02,71,South,Consumer,Online,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
2670,1347,2025-02-18,2025-02,71,South,Consumer,Online,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
2671,1347,2025-02-18,2025-02,71,South,Consumer,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
2672,1348,2024-01-23,2024-01,100,South,Consumer,Store,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
2673,1348,2024-01-23,2024-01,100,South,Consumer,Store,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2674,1349,2024-12-22,2024-12,59,Central,Consumer,Store,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2675,1349,2024-12-22,2024-12,59,Central,Consumer,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
2676,1350,2024-07-19,2024-07,10,South,Business,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2677,1350,2024-07-19,2024-07,10,South,Business,Store,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
2678,1351,2025-06-21,2025-06,66,West,Consumer,Store,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
2679,1352,2024-07-09,2024-07,59,Central,Consumer,Store,Chair,Furniture,1,5,0,17000,850,11000,16150,5150
2680,1352,2024-07-09,2024-07,59,Central,Consumer,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
2681,1353,2024-06-29,2024-06,74,South,Business,Store,Chair,Furniture,1,5,0,17000,850,11000,16150,5150
2682,1353,2024-06-29,2024-06,74,South,Business,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2683,1354,2024-10-02,2024-10,46,West,Business,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2684,1354,2024-10-02,2024-10,46,West,Business,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2685,1355,2024-11-29,2024-11,44,South,Business,Store,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2686,1355,2024-11-29,2024-11,44,South,Business,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2687,1355,2024-11-29,2024-11,44,South,Business,Store,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
2688,1356,2025-08-10,2025-08,72,West,Business,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2689,1357,2024-06-14,2024-06,164,West,Business,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2690,1358,2025-06-25,2025-06,126,West,Business,Store,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
2691,1358,2025-06-25,2025-06,126,West,Business,Store,Keyboard,Technology,5,10,0,32500,3250,16000,29250,13250
2692,1358,2025-06-25,2025-06,126,West,Business,Store,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
2693,1359,2025-05-26,2025-05,33,South,Business,Online,Desk,Furniture,5,15,0,140000,21000,95000,119000,24000
2694,1360,2024-04-28,2024-04,155,Central,Business,Store,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
2695,1360,2024-04-28,2024-04,155,Central,Business,Store,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2696,1361,2025-10-15,2025-10,193,South,Consumer,Online,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
2697,1361,2025-10-15,2025-10,193,South,Consumer,Online,Chair,Furniture,1,5,0,17000,850,11000,16150,5150
2698,1362,2024-09-15,2024-09,125,Central,Business,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
2699,1362,2024-09-15,2024-09,125,Central,Business,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
2700,1363,2024-05-29,2024-05,164,West,Business,Online,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
2701,1363,2024-05-29,2024-05,164,West,Business,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2702,1364,2024-12-29,2024-12,132,Central,Consumer,Store,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
2703,1365,2024-11-13,2024-11,130,East,Consumer,Online,Desk,Furniture,2,10,1,56000,5600,0,0,0
2704,1366,2025-06-05,2025-06,56,West,Business,Store,Keyboard,Technology,4,5,0,26000,1300,12800,24700,11900
2705,1367,2025-04-16,2025-04,89,South,Business,Store,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
2706,1367,2025-04-16,2025-04,89,South,Business,Store,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
2707,1368,2025-06-10,2025-06,10,South,Business,Online,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
2708,1369,2025-10-12,2025-10,69,West,Business,Online,Chair,Furniture,1,25,0,17000,4250,11000,12750,1750
2709,1370,2024-08-13,2024-08,11,East,Consumer,Online,Desk,Furniture,2,25,0,56000,14000,38000,42000,4000
2710,1370,2024-08-13,2024-08,11,East,Consumer,Online,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2711,1371,2025-08-04,2025-08,66,West,Consumer,Online,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
2712,1372,2025-05-09,2025-05,17,Central,Business,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2713,1372,2025-05-09,2025-05,17,Central,Business,Online,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
2714,1373,2025-01-16,2025-01,121,East,Consumer,Store,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2715,1373,2025-01-16,2025-01,121,East,Consumer,Store,Storage box,Office Supplies,5,15,0,13000,1950,6000,11050,5050
2716,1373,2025-01-16,2025-01,121,East,Consumer,Store,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
2717,1374,2024-01-23,2024-01,112,Central,Consumer,Store,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
2718,1374,2024-01-23,2024-01,112,Central,Consumer,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2719,1375,2024-11-03,2024-11,66,West,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
2720,1376,2024-09-11,2024-09,119,West,Business,Online,Storage box,Office Supplies,5,15,0,13000,1950,6000,11050,5050
2721,1377,2025-02-13,2025-02,108,South,Business,Store,Desk,Furniture,2,35,0,56000,19600,38000,36400,-1600
2722,1377,2025-02-13,2025-02,108,South,Business,Store,Chair,Furniture,1,15,0,17000,2550,11000,14450,3450
2723,1378,2024-02-28,2024-02,112,Central,Consumer,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
2724,1378,2024-02-28,2024-02,112,Central,Consumer,Store,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
2725,1379,2025-05-13,2025-05,126,West,Business,Store,Chair,Furniture,2,10,0,34000,3400,22000,30600,8600
2726,1379,2025-05-13,2025-05,126,West,Business,Store,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
2727,1379,2025-05-13,2025-05,126,West,Business,Store,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
2728,1380,2024-03-25,2024-03,26,South,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2729,1381,2025-05-19,2025-05,24,Central,Consumer,Online,Desk,Furniture,4,0,1,112000,0,0,0,0
2730,1382,2024-10-25,2024-10,94,East,Consumer,Store,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
2731,1382,2024-10-25,2024-10,94,East,Consumer,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2732,1382,2024-10-25,2024-10,94,East,Consumer,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
2733,1383,2024-07-15,2024-07,44,South,Business,Store,Desk,Furniture,5,10,0,140000,14000,95000,126000,31000
2734,1383,2024-07-15,2024-07,44,South,Business,Store,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
2735,1384,2024-10-18,2024-10,36,East,Business,Online,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2736,1384,2024-10-18,2024-10,36,East,Business,Online,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
2737,1385,2024-02-02,2024-02,101,East,Consumer,Store,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
2738,1385,2024-02-02,2024-02,101,East,Consumer,Store,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
2739,1385,2024-02-02,2024-02,101,East,Consumer,Store,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
2740,1386,2024-08-03,2024-08,62,Central,Business,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
2741,1387,2025-08-24,2025-08,31,West,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
2742,1388,2024-10-16,2024-10,198,South,Business,Store,Monitor,Technology,4,10,0,96000,9600,64000,86400,22400
2743,1388,2024-10-16,2024-10,198,South,Business,Store,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
2744,1388,2024-10-16,2024-10,198,South,Business,Store,Chair,Furniture,2,35,0,34000,11900,22000,22100,100
2745,1389,2025-01-07,2025-01,41,South,Consumer,Store,Monitor,Technology,1,0,1,24000,0,0,0,0
2746,1390,2024-09-15,2024-09,100,South,Consumer,Online,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
2747,1390,2024-09-15,2024-09,100,South,Consumer,Online,Storage box,Office Supplies,3,10,0,7800,780,3600,7020,3420
2748,1391,2025-08-03,2025-08,180,Central,Business,Online,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
2749,1392,2024-12-08,2024-12,38,East,Consumer,Online,Chair,Furniture,5,35,0,85000,29750,55000,55250,250
2750,1393,2024-07-26,2024-07,185,West,Business,Online,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
2751,1393,2024-07-26,2024-07,185,West,Business,Online,Storage box,Office Supplies,3,5,1,7800,390,0,0,0
2752,1394,2025-05-09,2025-05,198,South,Business,Online,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
2753,1395,2025-06-25,2025-06,152,East,Business,Online,Storage box,Office Supplies,4,15,0,10400,1560,4800,8840,4040
2754,1395,2025-06-25,2025-06,152,East,Business,Online,Desk,Furniture,5,35,1,140000,49000,0,0,0
2755,1396,2024-12-06,2024-12,5,South,Consumer,Store,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
2756,1396,2024-12-06,2024-12,5,South,Consumer,Store,Desk,Furniture,5,5,0,140000,7000,95000,133000,38000
2757,1396,2024-12-06,2024-12,5,South,Consumer,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
2758,1397,2024-11-03,2024-11,167,South,Consumer,Online,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
2759,1398,2024-01-05,2024-01,136,East,Business,Online,Chair,Furniture,4,5,0,68000,3400,44000,64600,20600
2760,1399,2025-03-16,2025-03,13,Central,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
2761,1399,2025-03-16,2025-03,13,Central,Consumer,Online,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
2762,1400,2025-05-23,2025-05,149,South,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2763,1400,2025-05-23,2025-05,149,South,Business,Online,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
2764,1400,2025-05-23,2025-05,149,South,Business,Online,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
2765,1401,2024-01-15,2024-01,176,East,Consumer,Store,Monitor,Technology,2,10,1,48000,4800,0,0,0
2766,1402,2024-05-12,2024-05,192,West,Business,Store,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
2767,1403,2025-03-12,2025-03,53,East,Business,Online,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
2768,1403,2025-03-12,2025-03,53,East,Business,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2769,1404,2024-01-04,2024-01,62,Central,Business,Online,Chair,Furniture,4,15,0,68000,10200,44000,57800,13800
2770,1404,2024-01-04,2024-01,62,Central,Business,Online,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
2771,1405,2025-05-07,2025-05,172,South,Business,Store,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
2772,1406,2024-07-12,2024-07,140,Central,Business,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
2773,1406,2024-07-12,2024-07,140,Central,Business,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
2774,1406,2024-07-12,2024-07,140,Central,Business,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
2775,1407,2025-10-08,2025-10,90,South,Business,Online,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
2776,1407,2025-10-08,2025-10,90,South,Business,Online,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
2777,1408,2025-09-27,2025-09,164,West,Business,Store,Storage box,Office Supplies,4,15,0,10400,1560,4800,8840,4040
2778,1408,2025-09-27,2025-09,164,West,Business,Store,Desk,Furniture,4,15,0,112000,16800,76000,95200,19200
2779,1408,2025-09-27,2025-09,164,West,Business,Store,Chair,Furniture,2,0,1,34000,0,0,0,0
2780,1409,2024-07-11,2024-07,1,East,Consumer,Store,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
2781,1410,2024-01-08,2024-01,81,East,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2782,1411,2025-04-29,2025-04,127,South,Business,Store,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
2783,1412,2025-07-03,2025-07,109,South,Business,Store,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
2784,1413,2024-05-20,2024-05,179,East,Business,Store,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
2785,1413,2024-05-20,2024-05,179,East,Business,Store,Monitor,Technology,5,5,0,120000,6000,80000,114000,34000
2786,1414,2024-11-11,2024-11,190,Central,Business,Store,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
2787,1414,2024-11-11,2024-11,190,Central,Business,Store,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2788,1415,2025-09-09,2025-09,154,West,Consumer,Online,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
2789,1415,2025-09-09,2025-09,154,West,Consumer,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
2790,1416,2025-08-19,2025-08,21,Central,Business,Online,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
2791,1417,2024-03-22,2024-03,183,Central,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
